,dataset,esperimento,pattern,graph,Sub_3_present,Sub_92_present,Sub_42_present,Sub_3_compliant,Sub_92_compliant,Sub_42_compliant,respected,Sub3,Sub92,Sub42
13739,bpi17denied,single_subs,240,graph1041,True,False,False,False,,,True,1,0,0
13740,bpi17denied,single_subs,240,graph1040,True,False,True,False,,True,False,1,1,0
13741,bpi17denied,single_subs,240,graph1039,True,False,True,True,,True,False,1,1,1
13742,bpi17denied,single_subs,240,graph1038,True,False,True,True,,True,False,1,1,1
13743,bpi17denied,single_subs,240,graph1037,True,False,True,True,,True,False,1,1,1
13744,bpi17denied,single_subs,240,graph1036,True,False,True,True,,True,False,1,1,1
13745,bpi17denied,single_subs,240,graph1035,True,True,True,True,True,True,True,1,1,1
13746,bpi17denied,single_subs,240,graph1034,True,False,True,False,,True,False,1,1,0
13747,bpi17denied,single_subs,240,graph1033,True,True,True,False,True,True,False,1,1,1
13748,bpi17denied,single_subs,240,graph1032,True,False,True,True,,True,False,0,1,0
13749,bpi17denied,single_subs,240,graph1031,True,False,True,True,,True,False,0,1,0
13750,bpi17denied,single_subs,240,graph1030,True,False,True,True,,True,False,0,1,0
13751,bpi17denied,single_subs,240,graph1029,True,False,True,True,,True,False,0,1,0
13752,bpi17denied,single_subs,240,graph1028,True,False,True,True,,True,False,0,1,0
13753,bpi17denied,single_subs,240,graph1027,True,False,True,True,,True,False,1,1,0
13754,bpi17denied,single_subs,240,graph1026,True,False,True,True,,True,False,1,1,1
13755,bpi17denied,single_subs,240,graph1025,True,False,True,True,,True,False,1,1,0
13756,bpi17denied,single_subs,240,graph1024,True,False,True,True,,True,False,0,1,0
13757,bpi17denied,single_subs,240,graph1023,True,False,True,True,,True,False,0,1,0
13758,bpi17denied,single_subs,240,graph1022,True,False,True,True,,True,False,0,1,0
13759,bpi17denied,single_subs,240,graph1021,True,True,True,True,True,True,True,0,1,1
13760,bpi17denied,single_subs,240,graph1020,True,True,True,True,True,True,True,0,1,1
13761,bpi17denied,single_subs,240,graph1019,True,False,True,True,,True,False,1,1,0
13762,bpi17denied,single_subs,240,graph1018,True,False,True,True,,True,False,1,1,0
13763,bpi17denied,single_subs,240,graph1017,True,False,True,True,,True,False,1,1,0
13764,bpi17denied,single_subs,240,graph1016,True,False,True,True,,True,False,1,1,0
13765,bpi17denied,single_subs,240,graph1015,True,False,True,False,,True,False,1,1,0
13766,bpi17denied,single_subs,240,graph1014,True,False,True,True,,True,False,0,1,0
13767,bpi17denied,single_subs,240,graph1013,True,False,True,True,,True,False,0,1,0
13768,bpi17denied,single_subs,240,graph1012,True,True,True,True,True,True,True,0,1,1
13769,bpi17denied,single_subs,240,graph1011,True,False,True,False,,True,False,1,1,0
13770,bpi17denied,single_subs,240,graph1010,True,False,True,False,,True,False,1,1,0
13771,bpi17denied,single_subs,240,graph1009,True,False,True,False,,True,False,1,1,0
13772,bpi17denied,single_subs,240,graph1008,True,False,True,False,,True,False,1,1,0
13773,bpi17denied,single_subs,240,graph1007,True,False,True,False,,True,False,1,1,0
13774,bpi17denied,single_subs,240,graph1006,True,False,True,False,,True,False,1,1,0
13775,bpi17denied,single_subs,240,graph1005,True,False,True,False,,True,False,1,1,0
13776,bpi17denied,single_subs,240,graph1004,True,False,True,True,,True,False,0,1,0
13777,bpi17denied,single_subs,240,graph1003,True,False,True,True,,True,False,0,1,0
13778,bpi17denied,single_subs,240,graph1002,True,False,False,True,,,False,1,0,0
13779,bpi17denied,single_subs,240,graph1001,True,False,False,True,,,False,1,0,0
13780,bpi17denied,single_subs,240,graph1000,True,False,True,True,,True,False,0,1,0
13781,bpi17denied,single_subs,240,graph999,True,False,True,True,,True,False,0,1,1
13782,bpi17denied,single_subs,240,graph998,True,False,True,False,,True,False,1,1,0
13783,bpi17denied,single_subs,240,graph997,True,False,True,False,,True,False,1,1,0
13784,bpi17denied,single_subs,240,graph996,True,False,True,False,,True,False,1,1,0
13785,bpi17denied,single_subs,240,graph995,True,False,True,False,,True,False,1,1,0
13786,bpi17denied,single_subs,240,graph994,True,False,True,True,,True,False,0,1,1
13787,bpi17denied,single_subs,240,graph993,True,False,True,True,,True,False,0,1,1
13788,bpi17denied,single_subs,240,graph992,True,False,True,True,,True,False,0,1,0
13789,bpi17denied,single_subs,240,graph991,True,False,True,True,,True,False,0,1,0
13790,bpi17denied,single_subs,240,graph990,True,False,True,True,,True,False,0,1,1
13791,bpi17denied,single_subs,240,graph989,True,False,True,True,,True,False,1,1,0
13792,bpi17denied,single_subs,240,graph988,True,False,True,True,,True,False,1,1,0
13793,bpi17denied,single_subs,240,graph987,True,False,True,True,,True,False,1,1,0
13794,bpi17denied,single_subs,240,graph986,True,False,True,True,,True,False,1,1,0
13795,bpi17denied,single_subs,240,graph985,True,False,True,True,,True,False,1,1,0
13796,bpi17denied,single_subs,240,graph984,True,False,True,True,,True,False,1,1,0
13797,bpi17denied,single_subs,240,graph983,True,False,True,True,,True,False,1,1,0
13798,bpi17denied,single_subs,240,graph982,True,False,True,True,,True,False,1,1,1
13799,bpi17denied,single_subs,240,graph981,True,True,True,True,True,True,True,1,1,1
13800,bpi17denied,single_subs,240,graph980,True,False,False,True,,,False,1,0,0
13801,bpi17denied,single_subs,240,graph979,True,False,False,True,,,False,1,0,0
13802,bpi17denied,single_subs,240,graph978,True,False,False,True,,,False,1,0,0
13803,bpi17denied,single_subs,240,graph977,True,False,False,True,,,False,1,0,0
13804,bpi17denied,single_subs,240,graph976,True,False,True,True,,True,False,0,1,0
13805,bpi17denied,single_subs,240,graph975,True,False,True,True,,True,False,1,1,0
13806,bpi17denied,single_subs,240,graph974,True,False,True,True,,True,False,1,1,0
13807,bpi17denied,single_subs,240,graph973,True,False,True,True,,True,False,1,1,0
13808,bpi17denied,single_subs,240,graph972,True,False,True,True,,True,False,1,1,0
13809,bpi17denied,single_subs,240,graph971,True,False,True,True,,True,False,0,1,1
13810,bpi17denied,single_subs,240,graph970,True,False,True,True,,True,False,0,1,1
13811,bpi17denied,single_subs,240,graph969,True,True,True,False,True,True,False,1,1,1
13812,bpi17denied,single_subs,240,graph968,True,False,False,True,,,False,1,0,0
13813,bpi17denied,single_subs,240,graph967,True,False,False,True,,,False,1,0,0
13814,bpi17denied,single_subs,240,graph966,True,False,False,True,,,False,1,0,0
13815,bpi17denied,single_subs,240,graph965,True,False,False,True,,,False,1,0,0
13816,bpi17denied,single_subs,240,graph964,True,False,True,True,,True,False,1,1,1
13817,bpi17denied,single_subs,240,graph963,True,False,True,True,,True,False,0,1,0
13818,bpi17denied,single_subs,240,graph962,True,False,True,True,,True,False,0,1,0
13819,bpi17denied,single_subs,240,graph961,True,False,True,True,,True,False,1,1,1
13820,bpi17denied,single_subs,240,graph960,True,False,True,True,,True,False,1,1,1
13821,bpi17denied,single_subs,240,graph959,True,True,True,True,True,True,True,1,1,1
13822,bpi17denied,single_subs,240,graph958,True,False,True,True,,True,False,0,1,0
13823,bpi17denied,single_subs,240,graph957,True,True,True,True,True,True,True,1,1,1
13824,bpi17denied,single_subs,240,graph956,True,False,True,False,,True,False,1,1,0
13825,bpi17denied,single_subs,240,graph955,True,False,True,False,,True,False,1,1,0
13826,bpi17denied,single_subs,240,graph954,True,False,True,False,,True,False,1,1,0
13827,bpi17denied,single_subs,240,graph953,True,False,True,False,,True,False,1,1,0
13828,bpi17denied,single_subs,240,graph952,True,False,True,False,,True,False,1,1,0
13829,bpi17denied,single_subs,240,graph951,True,False,True,False,,True,False,1,1,0
13830,bpi17denied,single_subs,240,graph950,True,False,True,False,,True,False,1,1,0
13831,bpi17denied,single_subs,240,graph949,True,False,True,False,,True,False,1,1,0
13832,bpi17denied,single_subs,240,graph948,True,False,True,True,,True,False,0,1,0
13833,bpi17denied,single_subs,240,graph947,True,False,True,True,,True,False,0,1,0
13834,bpi17denied,single_subs,240,graph946,True,False,True,True,,True,False,0,1,0
13835,bpi17denied,single_subs,240,graph945,True,False,True,True,,True,False,0,1,0
13836,bpi17denied,single_subs,240,graph944,True,False,True,True,,True,False,0,1,0
13837,bpi17denied,single_subs,240,graph943,True,False,True,True,,True,False,0,1,0
13838,bpi17denied,single_subs,240,graph942,True,False,True,True,,True,False,0,1,0
13839,bpi17denied,single_subs,240,graph941,True,False,True,True,,True,False,0,1,0
13840,bpi17denied,single_subs,240,graph940,True,False,True,True,,True,False,0,1,0
13841,bpi17denied,single_subs,240,graph939,True,True,True,False,True,True,False,1,1,1
13842,bpi17denied,single_subs,240,graph938,True,True,True,True,True,True,True,1,1,1
13843,bpi17denied,single_subs,240,graph937,True,True,True,True,True,True,True,1,1,1
13844,bpi17denied,single_subs,240,graph936,True,True,True,True,True,True,True,1,1,1
13845,bpi17denied,single_subs,240,graph935,True,False,True,False,,True,False,1,1,0
13846,bpi17denied,single_subs,240,graph934,True,True,True,True,True,True,True,1,1,1
13847,bpi17denied,single_subs,240,graph933,True,False,True,True,,True,False,1,1,1
13848,bpi17denied,single_subs,240,graph932,True,False,True,False,,True,False,1,1,0
13849,bpi17denied,single_subs,240,graph931,True,False,True,True,,True,False,1,1,0
13850,bpi17denied,single_subs,240,graph930,True,True,True,True,True,True,True,0,1,1
13851,bpi17denied,single_subs,240,graph929,True,True,True,True,True,True,True,0,1,1
13852,bpi17denied,single_subs,240,graph928,True,False,True,True,,True,False,0,1,0
13853,bpi17denied,single_subs,240,graph927,True,False,True,False,,True,False,1,1,1
13854,bpi17denied,single_subs,240,graph926,True,True,True,False,True,True,False,1,1,1
13855,bpi17denied,single_subs,240,graph925,True,True,True,False,True,True,False,1,1,1
13856,bpi17denied,single_subs,240,graph924,True,False,True,False,,True,False,1,1,0
13857,bpi17denied,single_subs,240,graph923,True,False,True,True,,True,False,0,1,0
13858,bpi17denied,single_subs,240,graph922,True,True,True,True,True,True,True,0,1,1
13859,bpi17denied,single_subs,240,graph921,True,False,True,True,,True,False,1,1,1
13860,bpi17denied,single_subs,240,graph920,True,False,True,False,,True,False,1,1,0
13861,bpi17denied,single_subs,240,graph919,True,False,True,False,,True,False,1,1,0
13862,bpi17denied,single_subs,240,graph918,True,False,True,False,,True,False,1,1,0
13863,bpi17denied,single_subs,240,graph917,True,False,True,False,,True,False,1,1,0
13864,bpi17denied,single_subs,240,graph916,True,False,True,False,,True,False,1,1,0
13865,bpi17denied,single_subs,240,graph915,True,False,True,False,,True,False,1,1,0
13866,bpi17denied,single_subs,240,graph914,True,False,True,False,,True,False,1,1,0
13867,bpi17denied,single_subs,240,graph913,True,False,True,False,,True,False,1,1,0
13868,bpi17denied,single_subs,240,graph912,True,True,True,True,True,True,True,1,0,1
13869,bpi17denied,single_subs,240,graph911,True,False,True,True,,True,False,1,1,0
13870,bpi17denied,single_subs,240,graph910,True,True,False,True,True,,False,1,0,1
13871,bpi17denied,single_subs,240,graph909,True,False,True,True,,True,False,0,1,0
13872,bpi17denied,single_subs,240,graph908,True,False,True,True,,True,False,0,1,0
13873,bpi17denied,single_subs,240,graph907,True,False,True,True,,True,False,1,1,0
13874,bpi17denied,single_subs,240,graph906,True,False,True,True,,True,False,1,1,0
13875,bpi17denied,single_subs,240,graph905,True,False,True,True,,True,False,1,1,0
13876,bpi17denied,single_subs,240,graph904,True,False,True,True,,True,False,1,1,0
13877,bpi17denied,single_subs,240,graph903,True,False,True,True,,True,False,1,1,0
13878,bpi17denied,single_subs,240,graph902,True,False,True,True,,True,False,1,1,1
13879,bpi17denied,single_subs,240,graph901,True,False,True,True,,True,False,1,1,0
13880,bpi17denied,single_subs,240,graph900,True,False,True,True,,True,False,1,1,0
13881,bpi17denied,single_subs,240,graph899,True,False,True,True,,True,False,1,1,0
13882,bpi17denied,single_subs,240,graph898,True,False,True,True,,True,False,1,1,0
13883,bpi17denied,single_subs,240,graph897,True,False,True,True,,True,False,1,1,0
13884,bpi17denied,single_subs,240,graph896,True,False,True,True,,True,False,1,1,0
13885,bpi17denied,single_subs,240,graph895,True,False,True,True,,True,False,1,1,0
13886,bpi17denied,single_subs,240,graph894,True,False,True,True,,True,False,1,1,0
13887,bpi17denied,single_subs,240,graph893,True,False,True,True,,True,False,1,1,0
13888,bpi17denied,single_subs,240,graph892,True,False,True,True,,True,False,1,1,0
13889,bpi17denied,single_subs,240,graph891,True,False,True,True,,True,False,1,1,0
13890,bpi17denied,single_subs,240,graph890,True,False,True,True,,True,False,1,1,0
13891,bpi17denied,single_subs,240,graph889,True,False,True,True,,True,False,1,1,0
13892,bpi17denied,single_subs,240,graph888,True,False,True,True,,True,False,1,1,0
13893,bpi17denied,single_subs,240,graph887,True,False,True,True,,True,False,1,1,0
13894,bpi17denied,single_subs,240,graph886,True,False,True,True,,True,False,1,1,0
13895,bpi17denied,single_subs,240,graph885,True,False,True,True,,True,False,1,1,0
13896,bpi17denied,single_subs,240,graph884,True,False,True,True,,True,False,1,1,0
13897,bpi17denied,single_subs,240,graph883,True,False,True,True,,True,False,1,1,0
13898,bpi17denied,single_subs,240,graph882,True,False,True,True,,True,False,1,1,0
13899,bpi17denied,single_subs,240,graph881,True,False,True,True,,True,False,1,1,0
13900,bpi17denied,single_subs,240,graph880,True,False,True,True,,True,False,1,1,0
13901,bpi17denied,single_subs,240,graph879,True,False,True,True,,True,False,1,1,0
13902,bpi17denied,single_subs,240,graph878,True,False,True,True,,True,False,1,1,0
13903,bpi17denied,single_subs,240,graph877,True,True,True,True,True,True,True,0,1,1
13904,bpi17denied,single_subs,240,graph876,True,False,True,True,,True,False,0,1,0
13905,bpi17denied,single_subs,240,graph875,True,False,True,True,,True,False,0,1,0
13906,bpi17denied,single_subs,240,graph874,True,False,True,True,,True,False,0,1,0
13907,bpi17denied,single_subs,240,graph873,True,False,True,True,,True,False,1,1,0
13908,bpi17denied,single_subs,240,graph872,True,True,False,True,True,,False,0,0,1
13909,bpi17denied,single_subs,240,graph871,True,False,True,True,,True,False,0,1,0
13910,bpi17denied,single_subs,240,graph870,True,False,True,True,,True,False,0,1,0
13911,bpi17denied,single_subs,240,graph869,True,False,True,False,,True,False,1,1,1
13912,bpi17denied,single_subs,240,graph868,True,True,True,True,True,True,True,1,1,1
13913,bpi17denied,single_subs,240,graph867,True,False,True,True,,True,False,0,1,0
13914,bpi17denied,single_subs,240,graph866,True,False,True,True,,True,False,0,1,0
13915,bpi17denied,single_subs,240,graph865,True,True,True,True,True,True,True,1,1,1
13916,bpi17denied,single_subs,240,graph864,True,True,True,True,True,True,True,0,1,1
13917,bpi17denied,single_subs,240,graph863,True,False,True,True,,True,False,1,1,0
13918,bpi17denied,single_subs,240,graph862,True,False,True,True,,True,False,1,1,0
13919,bpi17denied,single_subs,240,graph861,True,False,True,True,,True,False,0,1,0
13920,bpi17denied,single_subs,240,graph860,True,True,True,True,True,True,True,1,1,1
13921,bpi17denied,single_subs,240,graph859,True,False,False,True,,,False,1,0,0
13922,bpi17denied,single_subs,240,graph858,True,False,False,True,,,False,1,0,0
13923,bpi17denied,single_subs,240,graph857,True,False,False,True,,,False,1,0,0
13924,bpi17denied,single_subs,240,graph856,True,False,True,False,,True,False,1,1,0
13925,bpi17denied,single_subs,240,graph855,True,False,True,False,,True,False,1,1,0
13926,bpi17denied,single_subs,240,graph854,True,False,True,False,,True,False,0,1,0
13927,bpi17denied,single_subs,240,graph853,True,True,True,True,True,True,True,0,1,1
13928,bpi17denied,single_subs,240,graph852,True,False,True,True,,True,False,0,1,0
13929,bpi17denied,single_subs,240,graph851,True,False,True,True,,True,False,0,1,0
13930,bpi17denied,single_subs,240,graph850,True,False,True,False,,True,False,1,1,0
13931,bpi17denied,single_subs,240,graph849,True,False,True,False,,True,False,1,1,0
13932,bpi17denied,single_subs,240,graph848,True,False,True,True,,True,False,0,1,0
13933,bpi17denied,single_subs,240,graph847,True,False,True,True,,True,False,1,1,0
13934,bpi17denied,single_subs,240,graph846,True,False,True,True,,True,False,0,1,0
13935,bpi17denied,single_subs,240,graph845,True,False,True,True,,True,False,0,1,1
13936,bpi17denied,single_subs,240,graph844,True,True,False,True,True,,False,1,0,1
13937,bpi17denied,single_subs,240,graph843,True,True,True,True,True,True,True,0,1,1
13938,bpi17denied,single_subs,240,graph842,True,False,True,True,,True,False,0,1,0
13939,bpi17denied,single_subs,240,graph841,True,False,True,True,,True,False,0,1,0
13940,bpi17denied,single_subs,240,graph840,True,False,True,True,,True,False,1,1,0
13941,bpi17denied,single_subs,240,graph839,True,False,True,True,,True,False,1,1,0
13942,bpi17denied,single_subs,240,graph838,True,False,True,True,,True,False,1,1,0
